,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
108529,-100.947784,64.86861,11.143816,10.302755,-14.813081,-6.0527043,-10.671036,-0.93791246,-9.201579,-3.669078,-11.58614,-5.104522,-11.550366,-7.131088,-10.852204,-5.0884824,-7.277054,-1.1825669,-4.721293,-1.3457674
108530,5.4420476,70.364685,10.09543,19.555668,-10.377538,10.39465,-4.847042,7.5298595,2.1941662,7.054827,-0.852651,2.7079744,-1.7389795,2.9397008,-1.4843578,1.7691243,-2.4668512,4.7705827,0.9191802,0.5902319
108531,-73.00975,54.477818,29.84972,20.995268,-14.03429,0.08487635,-15.645364,-11.883412,-16.44734,-5.8078036,-4.5627418,0.8506522,-4.653929,0.54271007,-6.030095,-0.82418287,0.030093778,3.9712336,-6.347854,-3.2127433
108532,-281.4142,133.76874,10.752299,25.808367,9.791087,-1.1303086,-7.3329782,-8.94712,-14.44274,-18.06102,-10.333615,-2.6523788,-7.3606896,-7.253473,3.0988061,6.4731245,3.3649075,4.6339755,1.4943489,-0.76744205
108533,-123.585655,67.155304,50.6268,45.418694,-5.2239046,31.593702,6.742617,13.877993,5.8129053,9.441413,2.249166,4.3005366,0.4031273,7.351008,2.6764605,4.8851633,-2.2492397,3.6569755,5.153389,12.710986
108745,-158.46925,105.96406,25.022217,25.094059,4.2308226,17.40673,1.8539253,4.0799804,-1.798557,-4.845866,2.4646251,1.1044406,-1.3046224,3.6860545,-5.1960883,-3.7407057,-9.286324,5.7179,-0.4834989,1.9732654
108774,-159.53717,16.104265,18.839716,61.14703,-2.4360547,26.82293,3.5460827,14.90065,-0.50960875,11.262291,2.0839405,3.0643528,-5.753624,3.1996455,1.5386528,5.798617,-1.8131156,3.242895,-3.5475385,-2.157847
108799,-96.72387,102.657135,-8.801763,22.021093,-4.387458,15.58771,-13.134596,7.218078,-7.9424367,5.862749,-7.4919453,2.7271929,-2.5157068,3.6129072,-1.2452927,-0.71240747,-0.5164627,-2.344024,1.9078631,-1.634597
108808,-103.673355,112.35242,-3.5950968,23.664598,10.658659,7.4471493,0.35392317,4.7621455,-1.8809652,2.1076665,0.27468204,-1.213452,-6.042089,-0.11482214,-2.920777,1.8003339,-3.6099286,-0.17760465,-7.1890645,-2.3326807
108809,-57.344826,82.52523,7.497012,34.80705,5.942511,18.3321,4.094865,8.265728,-3.871254,2.4155958,-2.566992,-1.0813148,-4.0729175,5.9632998,-1.7413836,2.7110384,-5.111468,0.91685545,-2.6942656,1.6455492
108812,-110.44693,81.29884,27.486683,48.908054,10.550565,20.047707,3.579297,6.3429317,-2.6070309,3.2174497,-0.32055393,3.2405758,-0.9318286,5.1126547,-0.32718086,6.9305067,1.7586172,6.8186674,0.37495878,3.6597152
108836,-67.856606,85.732475,-23.023333,59.51847,3.9640484,27.377985,1.4359257,21.8742,-1.4477823,15.075313,0.9273508,9.379489,-1.9643224,4.2507997,1.1438117,3.0668669,1.0092045,5.3349204,0.6473256,4.8370924
108837,-105.56715,108.93946,4.587535,37.86367,15.294122,17.057087,4.4565835,10.879077,-1.1947985,7.759516,-1.3932099,3.1905298,-4.7225785,2.2631755,0.66463625,7.08075,0.049561784,2.2829669,0.5226711,9.117314
108838,-119.743454,133.94048,12.916204,15.688434,7.755699,18.628103,13.07343,15.328852,3.6846719,4.0759234,-4.215839,-1.9097323,-2.185918,-1.3438191,-9.02909,-7.331987,-7.1062965,1.58707,2.3283842,6.1326246
108839,-108.28499,92.97253,36.664406,41.87203,-4.715576,20.26712,3.8333633,4.93806,-1.8726192,5.0136976,-4.783253,8.631856,-0.19229022,5.61854,2.435476,4.2022133,-2.492213,5.2489443,2.0666819,1.0632564
108840,-156.77486,42.92351,22.869448,32.194496,25.150383,24.199383,1.9332328,11.8857355,0.6792935,8.065895,7.63036,5.179468,0.08502296,5.631162,-0.2517294,4.08013,0.9729415,4.2422423,2.1473804,5.1951838
108841,-75.90408,138.08475,1.1440349,41.847786,11.306504,20.382673,-0.69101477,13.224462,-3.9921558,12.592047,-3.4864128,8.956762,-3.8569343,3.2683418,-1.7410896,4.200884,-2.8318136,0.8867783,-0.48239392,0.19963822
108842,-71.32655,101.27926,-0.052945755,36.610004,12.518462,13.663824,3.0695395,7.7245603,3.8903987,6.3391128,1.9176563,7.0069857,-0.86090374,2.4792836,-1.8186475,5.011481,0.20160607,5.396863,2.2648187,1.3573033
108843,-77.45729,88.86176,17.448889,35.056053,15.386672,12.8781805,5.9274135,12.4425745,-2.6743126,2.2247643,0.15471637,5.1953177,0.4956886,2.1308,-2.7626011,6.8555617,-2.09287,1.5703721,2.677013,3.2871299
108845,-100.80966,95.22933,9.854265,29.978312,10.847515,10.363671,2.3244784,11.596551,-7.3962183,2.3370998,1.9324616,6.8016224,-1.6921666,1.421291,0.13893381,6.9322405,-5.601348,1.693857,-0.9889898,2.0784478
108846,-126.522064,110.23417,24.743643,49.458862,28.88703,5.5351152,8.640036,7.811817,-9.686439,4.783153,1.9771274,0.36484727,-1.9143842,1.0225612,-2.0034366,2.4062428,-5.4460588,2.2862353,1.2228305,0.058837324
108847,-105.18578,117.314896,22.953524,23.226053,16.915249,26.553688,4.662968,14.851075,4.4626217,3.4472961,-2.684395,0.53680724,-5.8801355,-7.8425384,-10.381428,-0.6728805,-2.3171287,0.87302643,-2.7346575,2.2464774
108863,-293.74976,85.66092,-22.86284,24.38922,-14.114355,-26.50553,-11.955704,-18.595705,-12.6203985,-1.1291928,-19.627192,-3.8672268,-19.225637,-11.827517,-10.764293,-11.101358,-4.8596373,3.294778,1.0892527,0.1305822
108864,-175.51465,92.466774,-31.528189,11.833468,-31.074936,-25.550615,-4.5141463,-26.31545,-22.262835,2.480706,-23.777763,-6.500953,-12.873367,-6.259611,-5.2473474,-10.122227,-8.529226,-6.7239795,-7.699327,-6.7105427
108865,-212.15773,77.739044,-31.616358,10.341517,-24.10489,-39.11945,-18.45779,-22.703074,-13.26401,-7.8465214,-24.816624,-14.421287,-19.643919,-2.7419803,-2.3598952,2.1300423,1.6855079,-1.6141273,-3.1226714,-1.0955622
108866,-260.79584,80.77513,-13.730267,30.345922,-5.9158497,-31.815298,-11.321158,-15.064432,-15.136572,-6.2555995,-21.000008,-8.964009,-19.758411,-6.496213,-6.7449546,-13.22017,-10.598075,-6.0113835,-11.30951,-1.0378375
108867,-242.2071,88.23552,-15.3672495,8.051686,-15.219532,-33.75232,-7.9227858,-24.486238,-15.099738,-4.3074336,-22.949482,-13.938795,-19.380465,-12.328489,-5.8653617,-5.792123,0.33562484,6.7004857,2.8863924,6.5734425
108868,-164.51482,81.78853,-32.3781,19.292929,-12.465168,-32.162113,-20.406153,-25.656078,-10.535068,-6.0734644,-20.257084,2.3435888,-20.5436,-7.0043464,-9.478163,-13.175083,2.2850356,-5.939797,-6.4431643,1.565729
108878,-143.45976,115.29968,-1.887881,29.877838,11.616227,14.223912,6.6647015,12.321962,-2.6253004,4.8987203,-5.316027,2.5609372,-5.099669,-0.37932372,-6.7658563,-2.005775,-3.3278933,3.5857484,-2.6554728,0.56761044
108879,-174.66011,173.10638,-9.050885,20.552715,-1.5309135,4.69449,-9.008935,-4.83247,-3.4820185,-4.355362,-9.194182,-3.0055912,-2.884213,-3.1219668,-4.6174173,-4.796061,-0.6893259,0.94735193,-5.2577825,2.2918792
108880,-95.42806,129.82803,-13.315059,30.46582,1.9551356,3.1793907,3.3017004,6.560533,-2.4695907,1.5751898,-4.9771476,-0.82283473,-3.2470329,1.0962727,0.4709636,-0.9537685,-6.9287148,2.4748054,-1.6612482,1.9847198
108881,-176.99254,149.72571,25.673664,39.171997,12.759931,16.30295,-0.40101674,6.9572263,0.71515185,0.7119336,-6.0668654,0.4984965,-6.4488993,2.3645847,-1.5882252,-0.71451575,-2.214688,0.8608049,-1.7258654,-0.9155875
108882,-162.59512,112.467514,0.70656484,29.515018,10.193501,14.581237,1.104756,11.402434,6.8850465,6.457026,-1.8786551,1.2161041,-2.5816102,2.2441008,-9.940631,-4.0206213,-9.305174,-6.6773386,-5.3790655,-0.035963327
108883,-156.0793,124.05732,9.446892,47.2349,13.6897545,13.411609,-5.8107653,8.499073,-0.6363817,7.716677,-15.427908,-3.4101872,-6.5233617,-5.7685885,-7.6831436,-1.4965534,-4.0774236,-4.4954123,-6.7008314,-6.065283
108884,-217.57178,187.46875,4.7623014,40.520752,13.723113,16.518057,-1.8494407,0.56619453,-3.9130266,-2.3150053,-3.4631371,2.1382291,0.1822193,-4.169107,-6.701791,-1.408024,-2.2467186,-0.20086788,-0.66719276,-1.3351319
108885,-309.48798,228.3412,28.740757,-4.6376486,19.907799,1.1675094,-8.080442,-1.3145055,-5.223004,-5.1023517,-1.008566,-4.486733,-7.764808,-7.542076,-7.271333,-4.5415883,0.32035816,0.19168179,-8.887842,-18.206573
108906,-331.7653,95.280624,11.266662,20.837301,-8.094245,3.7315118,5.052144,27.33728,19.281193,12.582877,8.167682,8.501555,-0.0114111155,3.867796,4.8287134,0.32270232,-3.226543,0.85563594,-3.1579092,-0.87595254
108957,9.405924,83.076324,-12.472012,34.3315,12.716282,-6.9293942,3.3424165,6.8133307,0.45441622,2.7504315,-5.848109,6.7182493,7.20948,2.3452742,-7.4182076,3.960191,-9.787779,-1.994281,-2.5844183,-1.561396
108961,-39.00745,97.39241,-15.773709,41.2024,18.18845,1.4451398,5.5484085,9.169219,3.4817512,6.1688385,-1.9387647,7.74297,7.3211613,2.1711485,-4.033418,6.368802,-5.620444,0.25187424,-1.3487563,-0.8273117
108962,-9.963211,87.527596,-7.642749,37.76806,17.828934,1.9707073,1.2688532,10.157272,-0.7337682,-3.9752684,-9.356501,2.3025293,-1.3886647,-0.01678061,-7.863429,-1.4300904,-11.339249,-4.8838077,-4.2819233,-2.5235567
108967,-61.06825,79.399956,-29.696617,23.605587,13.21771,-3.4408405,-8.937809,10.384376,-5.018457,7.410865,-4.2715364,-0.55562884,-0.09427476,-5.4713526,-2.796328,-3.1665735,-7.216362,-0.8295542,0.6049019,-1.9674674
108968,-71.21529,108.27646,-33.511703,24.415125,4.1722054,-3.0425541,-3.1309257,6.847358,-9.4881525,5.0292745,-7.8943257,0.37468815,-3.3472712,-5.935527,-7.1826067,-2.162784,-8.971382,-0.7131395,-5.0104346,-6.6200233
108969,-212.63469,103.20302,-6.8921676,24.726145,2.9664724,8.837107,2.749939,11.94771,-0.08817798,4.0195723,-6.0066175,-2.555381,-1.5383778,-4.1699834,-4.715955,-3.17815,-8.220302,-2.4580104,-5.6903577,-1.0712906
108970,-97.99409,105.41001,-22.12131,16.293463,-0.48695266,-0.5256954,-9.713816,1.5703403,-11.235394,3.8018296,-5.159954,-1.1629851,-2.5928662,-1.1131455,-6.3736196,-4.200275,-15.7404995,-6.0051837,-7.1614227,-4.0193915
108992,-31.353369,106.85312,-15.998169,40.734325,-4.919283,16.300995,0.5870436,18.624619,-3.017472,9.319551,1.8829638,7.9886436,4.4133067,4.4167643,-0.59425277,-0.34490886,-6.1947107,0.7044384,2.4165447,1.8562546
109068,-258.64975,149.1307,28.19822,49.52883,34.034874,23.472603,-5.887942,-13.444373,-1.8717402,0.09170066,-13.230562,-19.90387,-15.093182,-3.2733276,-23.69324,-13.285827,-11.965036,-11.573433,-13.555367,-6.892158
109071,-76.42624,143.2889,-1.0810834,28.213112,-4.0738,-2.4551997,-10.050077,-8.151806,-23.420492,-5.661459,-4.5130076,1.3495805,-7.9032598,-5.5633545,-10.672473,-1.7575568,-10.880771,-3.7429507,-5.1254673,-4.5335417
109072,-41.87109,111.16194,7.8307414,38.844296,5.5668163,7.0727024,-4.8368497,-1.0384784,-10.429467,-6.942145,-9.550603,-3.3617537,-13.72752,-0.20182002,-7.668031,0.32754293,-6.440608,-4.214313,-7.2747183,-0.74883413
109106,-33.52264,112.11379,-15.698731,22.688374,4.632529,-4.752841,-7.433562,2.0869236,-12.325503,-0.28386638,-4.4213696,4.749646,-3.4600985,0.53391707,-3.7296844,0.41456375,-8.439305,-2.6165173,-3.5231729,-1.6515124
109144,-258.6475,160.80865,-4.1526327,16.18074,0.31668314,-1.6093342,-9.942303,-11.540694,-16.623594,-19.148754,-17.606865,-12.639199,-12.19335,-8.901076,-12.731905,-14.888628,-14.693339,-12.437502,-12.554387,-5.437041
109189,-109.544685,109.785126,-123.37508,33.655365,-69.84495,32.137325,-32.934216,3.1521797,-3.70629,-16.857294,14.362537,-21.074554,10.103301,-8.96711,-4.951549,-10.180805,-3.109486,1.0119485,-18.815731,23.519205
109191,-198.25436,135.11913,-39.65146,46.76738,45.013924,15.327222,1.5679449,3.6088204,20.019918,26.334679,15.423191,12.74543,9.542828,-1.5892233,1.4085318,11.110076,8.8240185,3.8775356,5.187099,3.312077
109203,-31.90335,89.07438,-19.437029,44.074825,9.209206,13.263226,-1.2773916,11.391556,-5.6786337,5.115051,-2.5467384,0.31085122,-5.944204,-1.6240215,-5.1774607,-4.4611783,-4.6366477,-0.9150711,-5.0429263,-1.1839399
109235,-20.601192,101.9299,-3.4767804,15.334191,-5.7920895,1.0107042,-12.087143,1.6982058,-4.2633243,5.9596605,-11.582353,-0.49078137,-8.021846,-1.3677553,-4.2034097,-4.084394,-4.173273,-7.229077,-4.6838865,0.09274838
109276,-87.76224,70.36065,2.9584463,19.45872,-20.271708,-0.49584147,4.4202275,7.9336476,3.1198854,2.2745492,2.7317119,5.296572,-10.464746,-6.4896836,-5.767603,10.280171,-5.718846,-4.115935,-5.9345884,3.2448177
109349,0.8346334,71.20731,-13.228148,36.11048,11.56251,7.283353,3.1349049,7.1610594,1.3269029,6.41023,-0.75731987,3.8646662,-3.043355,-2.0261147,-3.1469407,0.7353208,-4.518541,4.266792,-0.64917207,-1.568599
109350,37.671463,82.47896,-18.087643,33.5613,5.261505,7.708341,-2.2928975,4.5862823,0.8618318,7.3512316,-3.4207065,2.04898,-0.52405304,2.5722725,-6.831573,1.8041977,-2.5430336,-0.30551684,-6.7545075,-6.224314
109355,29.346777,92.889854,-15.876104,35.316326,4.9140615,8.893075,-4.642654,4.245265,-0.2963099,7.635258,-6.5790086,4.4017897,0.4294243,3.0784006,-8.792087,0.43382025,-4.2718153,-1.5082005,-4.0762677,-2.958463
109356,18.04944,83.30924,-4.794898,29.158148,11.518952,4.5014725,-4.565494,5.6982393,1.840969,7.899436,-2.506288,3.654099,2.157827,0.5619074,-9.685513,-1.8404442,-4.9570713,0.65408164,-4.7485514,-5.7169895
109357,1.5486797,92.33935,-14.7344055,38.02979,4.4261956,3.8386326,-9.186592,10.157651,-2.540052,7.0516343,-4.851154,2.3890588,2.5087273,0.86640024,-8.313767,-1.3713148,-0.54146343,-0.40216297,-2.2580662,-5.6712785
109445,-353.5467,118.4861,40.871788,40.58319,24.06686,13.586687,-0.038313556,-2.3680649,-8.428796,-1.2061465,-6.0791388,-4.704971,-8.189526,-5.16817,-9.519536,-6.775718,-4.229495,-3.6513133,-6.2474613,-7.7256722
109446,-307.99197,104.93386,28.817707,40.793285,19.480804,14.68419,1.2808846,-0.4433329,-9.275713,-0.8980963,-0.7796736,-0.6183036,-4.5741744,-4.8751616,-9.628755,-8.92411,-6.377371,-4.237978,-8.365572,-8.125946
109447,-143.2081,124.3993,8.018798,42.308975,13.271846,18.878628,-3.9091487,-2.3962245,-17.270372,-4.727847,-10.476057,-2.1400008,-7.157629,-11.63731,-13.495693,-7.172675,-8.187758,-0.52394944,-8.208375,-13.811862
109448,-148.66464,121.49878,6.0934215,43.912407,17.179857,19.5526,1.0718006,2.1727295,-12.478496,-1.8911906,-6.7167163,1.3634356,-3.8412447,-8.209214,-16.122051,-13.399768,-9.507146,-1.0343237,-11.60221,-15.662365
109449,-164.81381,100.54105,5.289352,46.44816,16.30747,12.616269,-1.0469241,-1.1433606,-17.053144,1.6397346,-9.626869,-6.0123835,-5.5303926,-7.0526385,-10.7323675,-2.6129591,-10.835037,-2.8148143,-6.953375,-7.043869
109450,-204.92914,111.589615,15.245198,40.313793,15.412011,13.048631,-0.21047376,-1.957453,-12.73223,0.1351849,-8.907054,0.29910785,-4.053389,-7.8494363,-10.918758,-5.2147236,-9.629155,-3.2574437,-9.951936,-8.501726
109468,23.831757,94.42107,-24.76344,37.825596,-1.822949,4.5097914,-3.4439085,0.94432044,-3.2684941,4.6953526,-4.5843287,6.5987387,-4.75571,0.05136436,-6.2112436,-2.8906293,-2.361551,3.5947993,4.399822,4.479259
109480,-248.58014,114.0006,5.8724413,30.893686,3.6173258,-18.760946,-0.5842481,-12.037785,-4.2248983,-10.222931,-10.7816725,0.06613095,-16.86432,-1.913206,-10.05739,-10.143056,-9.305498,-2.0485878,-10.609076,-5.3452263
109481,-24.45659,97.70962,-11.968407,42.99811,5.1775846,6.6502786,-5.8668995,13.447785,-0.80140513,3.2727127,-2.5916753,3.2328415,-8.101847,1.6802158,-0.23612782,2.9891775,-0.7950463,-1.0296938,-1.1931955,2.1016376
109497,-14.46628,99.482414,-13.127948,43.313545,9.995256,5.39969,-5.7932854,13.883069,-1.8381295,2.1878643,-2.6747468,3.8416276,-9.301169,-0.7250754,0.6321386,2.663794,-1.5700827,-0.6733182,-0.18816549,1.5323269
109535,-80.39193,72.05839,11.343729,31.637575,17.746315,19.675331,8.858148,12.467786,4.510648,7.6754017,4.847251,9.286969,0.8547703,6.162486,1.8302572,5.0490794,0.630249,4.0113535,-2.905734,0.23858851
109537,-130.15237,76.37847,26.600023,25.515356,17.871859,17.14145,5.71308,7.931927,4.1819735,8.397949,1.2417779,2.6569014,-4.966721,3.8706157,-0.25552282,1.3463718,-4.572009,2.5270162,-3.7953675,1.0906372
109538,-190.62032,47.757145,14.887864,27.45953,13.377554,10.596399,8.108908,8.699572,-0.66162884,8.717371,9.003074,8.711656,4.069152,11.1497135,8.299258,7.661043,1.1027154,5.452691,1.164743,4.5358543
109542,-51.04486,136.68298,9.748648,21.535238,6.997767,5.0450215,-10.599353,-2.7511573,-11.845249,1.0231416,-7.6453385,-0.6928089,-4.1327767,-2.2892773,-5.559598,-2.0222375,-6.838215,-3.0055137,-6.569956,-3.4799042
109543,-57.4262,156.47113,-21.643908,32.397015,-16.317347,4.5509143,-8.457197,4.906313,-7.6127462,-0.598376,-8.018843,-3.8287656,-6.5090213,-1.6443058,-6.8331885,-3.6225445,-9.188013,-5.4481883,-8.813045,-3.9881394
109548,-244.75491,103.31995,-10.854383,45.734314,-5.231152,-1.1402742,15.871299,-0.22314906,-3.3558962,20.941168,-0.1852661,6.9610963,8.718217,6.230065,2.0598679,3.9283106,-1.58932,0.25217456,-0.9433015,6.3939605
109670,-111.71926,112.18181,7.0339737,37.784966,6.658241,8.587173,-1.5636814,9.643506,-4.730125,6.648682,4.5114512,4.907338,-2.3272634,-1.7211597,-1.0675627,2.240579,-1.8100984,3.639082,2.2508116,4.766452
109681,-76.39674,89.78657,7.1132927,17.454725,11.381281,-1.3751712,-2.7408864,7.526402,-0.5568064,10.994663,-5.2463527,10.672989,2.9214709,1.7598656,7.553498,1.7221951,0.2133243,4.027022,-3.5085478,4.6141257
109684,-128.35959,77.94796,25.750479,23.775177,23.350338,14.067069,6.7328205,25.048944,-0.68269867,13.357081,-4.0349884,9.823003,5.2839103,6.135647,10.680845,3.8619359,-2.1070766,9.103895,2.212891,8.362925
109685,-56.211403,79.17953,6.8111854,25.53125,9.966248,13.8601465,-4.261873,8.6503,-5.4559555,14.662938,-2.838371,6.442865,2.4036808,4.298125,1.703075,3.0588028,-1.6606767,10.001925,0.7617159,5.1882944
109686,-83.82858,80.93065,23.766537,30.301525,12.467742,14.08749,5.4336853,13.845819,-7.6895695,8.009206,-2.2117567,8.506033,5.971423,-0.58478403,3.056222,3.1545186,-2.368204,12.947323,5.058556,9.682034
109687,-97.56867,71.23543,16.921734,16.518103,14.8474,0.56883615,-6.2979307,0.58587545,-4.4935055,11.261993,-10.551141,10.371321,-0.23633608,0.02949734,4.105928,-1.8886486,-7.1197767,4.2036257,-2.9821334,7.698236
109711,-319.25095,169.06325,37.20282,36.666798,-3.848667,29.22506,3.1790159,-6.810175,7.225115,5.1767387,-20.336298,13.498396,1.9579539,-13.926826,2.7924025,8.91529,-7.538103,-5.2397623,10.779101,-9.406323
109712,-260.68417,36.627125,41.258907,68.032555,12.904885,24.548672,-5.820481,15.822022,0.17002289,8.440524,-11.411925,2.1556478,-1.5073059,10.317959,0.36208302,-1.7910652,-0.6358822,9.8668,0.044047777,0.9862638
109896,-147.18668,130.0512,18.6455,46.213917,10.147144,-1.6666397,12.753394,1.8891424,-13.549561,10.574512,-7.670336,-3.4199038,-9.727736,-11.698752,-7.187125,-6.4802814,-11.134895,-6.9543386,-8.576821,-6.045112
109900,-124.48955,129.1962,12.040929,49.025124,14.546549,1.7140635,9.28164,11.079595,-3.7573385,6.3534007,-13.396087,-1.2460811,-6.2632155,-8.988927,-4.0194325,2.0469825,-7.298372,-2.700233,-14.02172,-3.447099
109901,-109.1829,105.49891,-3.5193868,49.75417,17.87447,1.1676383,7.5058036,11.638599,-5.629126,4.8860335,-7.929904,5.159644,-6.2549834,-8.203782,-6.080568,0.23484518,-5.686085,-1.7112427,-4.650295,-4.2260323
109902,-42.714237,104.07097,1.4276029,42.35795,3.7046597,-1.4002826,9.665857,-0.6797187,-8.499157,9.539019,-11.395512,0.8938466,-6.3950186,-4.288825,-5.8398247,-2.696377,-6.2045374,0.64817786,-4.6665726,3.9594152
109903,-64.068596,99.59369,6.2582855,39.28554,4.8697877,10.723888,13.500046,12.855029,-9.157012,3.3847914,-10.667905,-3.9884133,-4.592516,-1.7010503,-6.9944277,-7.866195,-9.562988,-3.100531,-7.212389,-4.7701883
109904,-78.76661,103.788826,8.935085,45.24864,14.512487,12.037176,6.351995,10.808434,-2.8513682,-3.1222813,-12.44087,5.355974,-1.3151164,-3.8095753,-11.575444,0.7453347,-8.515645,-7.7876883,-10.306657,7.981546
109905,-88.707634,111.86513,6.761769,45.89635,9.346668,4.678248,18.293158,5.6595173,-13.791991,12.7080145,-10.037094,2.2254047,-2.3959649,-5.0814905,-7.6360736,0.8310071,-8.331035,-3.5470679,-7.259274,0.17699336
109906,-121.62589,119.037994,17.716644,50.66503,13.796476,4.4079843,12.941225,6.856326,-8.586719,6.3419394,-10.809667,1.8634421,-3.4365163,-2.4748702,-4.2690763,-1.493329,-7.427553,-1.8614196,-3.2447743,1.6285919
109925,-44.45251,88.21748,2.1801367,21.08898,2.477558,17.498997,0.7183258,10.9376135,-3.717185,3.4130046,2.355259,4.1911697,1.6075088,7.1252394,1.2474487,5.670422,-2.9551153,3.2712677,-0.2301961,5.6865735
109957,-349.9711,108.9757,22.590462,25.51023,-1.9104991,1.0005784,-6.4518623,-7.689037,-11.02579,-8.789984,-8.497901,-2.0700867,-4.7865667,-2.797812,-4.534502,2.0004435,-3.2892015,1.3829288,-5.622824,-2.999928
109958,-281.26987,119.96405,-14.47651,17.975811,-0.9160696,3.8092184,-9.916357,4.34267,-5.050736,3.6031528,-0.844098,4.92787,-3.4396887,1.3740877,-4.610887,-0.4277855,-5.669185,-1.6107473,-4.317589,5.04407
109960,-277.87683,181.57684,-16.868052,30.279293,14.410071,20.510517,0.925696,-5.662057,-6.0754,0.3525073,1.8030242,-5.2620716,-7.8109927,-7.765859,-3.0462606,-3.6959167,-5.8576097,-9.994669,-5.5750384,-1.4571924
109962,-256.51303,182.64278,-63.270477,22.068516,4.484268,-8.864353,-1.9598807,-10.522811,-8.485716,-9.2509985,-8.076931,-12.801855,-11.549332,-10.664233,-12.113611,-11.230025,-9.57798,-8.866796,-9.324753,-7.2277427
109963,-249.79657,167.52698,-7.762891,1.2917328,-5.133367,-16.798536,-13.146833,-2.7086139,-10.506394,-7.804429,-9.745392,0.8617813,-3.3144362,-0.5577349,-6.353836,-0.95981026,-5.3132734,-2.985027,-7.330735,-2.5207005
109971,-114.50002,151.10156,5.5172997,51.845734,-4.808644,19.547903,5.163167,18.930088,-3.921999,6.9928894,2.8524895,6.352348,3.2475379,0.89279085,3.6817045,4.6104317,2.7585285,3.3821876,1.3607168,-4.773634
109972,-166.37296,157.98424,0.5507143,64.89752,17.874292,14.467914,8.873073,11.537679,-15.026944,0.92682666,6.3413105,-11.5825815,3.340663,2.5495481,-0.33655375,-5.766966,6.4710956,-3.1960435,-4.4258795,-1.3847806
109973,-143.48756,204.30713,-37.908478,4.8376327,-2.1239374,25.563578,24.67958,8.341422,-11.541575,-11.025618,-1.5982878,8.75122,2.926566,-5.035832,-8.677332,-8.098763,-2.3841195,2.2214854,-0.29950154,-7.275077
109974,-55.64233,162.46654,-27.112497,45.419483,-11.9825115,25.603354,-12.135302,15.387118,-8.056409,9.013231,-2.0618165,2.017585,5.651473,-1.9223168,5.4011908,-0.7543099,4.0538783,-0.2585109,-1.6363605,-6.794328
109975,-127.900055,147.88504,5.741817,74.638054,5.5397863,15.599408,8.076734,16.423666,-0.48949125,3.6843102,0.8393787,6.46834,-0.5164943,-8.572198,-0.3824667,-2.2775161,1.158613,-1.5414236,-4.830459,-1.3729862
109976,-101.68675,132.23561,3.1152997,35.37095,-7.231275,27.330782,0.4907679,20.525026,-9.66262,1.6331979,-1.1088413,2.7318707,0.7767402,-3.1986628,-3.1276681,5.8355947,2.422929,9.775519,7.237105,4.727358
109977,-90.21411,149.75766,-18.365793,37.547688,6.3680425,29.859,0.27519086,5.5628805,-0.04278232,10.215461,2.0349371,6.714329,-0.48448023,0.42724776,-2.1225626,0.84044826,-0.90752524,3.230437,0.4419872,2.7169745
109978,-273.99286,185.06766,8.270556,16.894457,-2.458602,2.5226367,-2.9793315,-4.089825,-17.200274,-1.0735265,0.30072412,-4.5122933,2.0983162,-8.099989,-4.332309,-4.7345796,-4.1532054,-5.500229,-2.041807,-4.237173
110070,-83.552086,99.564445,14.859318,37.371292,4.8458986,13.393478,7.9637566,7.7539024,1.9339405,3.2888114,7.7190714,4.861248,1.7962426,3.9936492,-3.8697767,7.5391235,-7.135422,4.5074406,-0.056498274,2.8947272
110082,-99.86237,98.83285,5.7123256,25.984241,12.188423,11.949542,-3.9736495,-1.0696926,-6.2725334,-1.1624284,-2.7777784,4.5633793,-0.103105135,6.918458,-2.0143704,3.425661,0.6073203,2.8384266,-0.20831704,5.723523
110084,-106.393684,61.367138,22.018885,25.930296,19.71498,8.131395,-4.281596,3.8493757,-10.871658,5.900458,-7.34698,2.4868555,-2.5405102,0.81438315,6.0690618,-0.2600616,-5.445235,1.7901481,-4.689919,1.3947872
110085,-51.637974,119.084274,6.667533,20.931664,19.778229,8.032849,-0.9388462,5.8034286,-7.8577514,11.02582,-2.4865572,5.223993,0.056205638,2.1734583,7.8754773,8.581196,-0.7654457,3.283685,0.54805046,2.1139116
110086,-82.20107,93.51925,12.850957,28.161102,4.6698537,3.0263233,-2.8668268,16.28332,0.47038302,6.397226,3.600611,1.3803507,1.9213063,4.1171737,-1.8018479,3.3347147,-2.2629278,1.4466062,0.8756839,2.5538337
110102,-44.44447,78.51334,7.0468826,16.313923,3.4216824,6.246407,-0.2896829,6.457181,0.9598959,3.5947487,0.21865724,3.9569957,0.1624371,4.546037,1.6425868,4.684207,-0.53571546,4.7696466,0.4347273,2.4276652
110103,-20.267033,72.48144,8.215894,20.798168,5.624942,6.605764,-4.541943,1.3700011,-1.2757177,3.298601,-1.1935887,0.9487148,-2.4964209,3.8917491,1.1589229,4.6438513,-4.225713,-0.94553185,-4.494339,-1.0259635
110104,3.123188,79.96435,13.231695,21.806664,5.7925315,11.736606,2.8239553,4.414821,-1.2564995,2.0423985,-2.2684584,4.473198,-1.2289202,5.942422,-0.074139304,2.5069435,-2.879914,2.7652352,-0.97911984,0.68120205
